,MTTR_samples
7377,2.909082054840961
7378,3.94491840327876
7379,3.572468205252536
7380,3.3246856938981026
7381,3.162417752212053
7382,2.892694362205399
7383,3.0189086612354776
7384,3.9373667337314293
7385,3.220584881757657
7386,3.843705052894387
7387,2.810366429945243
7388,3.88741656272486
7389,3.4117504852097844
7390,3.816400496440096
7391,3.957977817485036
7392,3.2910334190138086
7393,3.565149523682962
7394,3.4768841284455676
7395,3.228795263385746
7396,3.930047443645365
7397,3.156602324844438
7398,3.390410661471762
7399,3.5868404924903183
7400,4.310881611099523
7401,3.2576400373330103
7402,3.4691654945661883
7403,2.8749543586152724
7404,2.847524643563693
7405,3.457098263940253
7406,3.4028337497536354
7407,3.2273207220609983
7408,3.360969866730172
7409,3.555087734141747
7410,3.115125941046693
7411,2.9216752071338634
7412,3.3778711134022847
7413,3.0980152223190096
7414,2.876968308961316
7415,3.35050715395417
7416,3.5469394199692217
7417,3.776500003667602
7418,4.057869150934462
7419,3.3401130884756314
7420,3.228536153518042
7421,3.0546642672931292
7422,3.402504886194464
7423,4.178815226236126
7424,3.566759612964899
7425,3.554351607594583
7426,3.3310164277510843
7427,4.172431012009985
7428,3.7149505510623833
7429,4.096194632635689
7430,3.273711824904473
7431,3.72490300328991
7432,3.740252826376127
7433,3.3122401342415535
7434,3.68775151856293
7435,3.6548899303858198
7436,3.7479090463981657
7437,4.424329032410467
7438,2.9662673417403065
7439,3.580968507825306
7440,3.7089294494977736
7441,3.1057417794168782
7442,3.1335711350872044
7443,3.856052096066972
7444,3.2081382393435147
7445,4.155181646110826
7446,4.09206132528759
7447,3.6597917424577644
7448,4.0578805402256295
7449,3.6980834140323227
7450,3.3154997212440156
7451,2.8672297573467276
7452,4.066170653051055
7453,3.922467774056461
7454,3.6148244612559837
7455,3.4444235700844006
7456,3.832039358092613
7457,3.0882594729777417
7458,3.758290212466273
7459,3.117003648137848
7460,4.254360241031043
7461,3.316054704958604
7462,3.5373737307303528
7463,3.2532243110360355
7464,3.0549055320296246
7465,2.9906842988981612
7466,3.258201607647286
7467,2.8796014385619393
7468,3.9209161615771584
7469,3.200315606226453
7470,2.9999421638037136
7471,3.000595532983205
7472,3.505696761760018
7473,4.099291879300811
7474,4.0678394814155
7475,3.805532170704538
7476,3.0981411471070603
7477,3.9046418503285514
7478,3.7558081170453135
7479,3.4023141881270753
7480,3.027721565964702
7481,4.004869493193635
7482,2.826205607380278
7483,2.51168851419376
7484,3.4763964241932044
7485,2.9273801761807716
7486,3.3104281883587854
7487,3.4244088933448835
7488,3.277241502950742
7489,3.424784069919449
7490,4.0161687313028125
7491,3.293961628563365
7492,3.2567329534205576
7493,3.535135425260205
7494,3.0296345816410297
7495,3.9330596366367105
7496,3.9672088530320897
7497,3.572059576476353
7498,3.441320529273137
7499,3.050790998934648
7500,3.7284895504630997
7501,3.236914477329293
7502,3.5336107521749995
7503,3.3771773110319385
7504,3.08919015694096
7505,3.1953885281872294
7506,3.3756981926681164
7507,3.43963973049255
7508,3.582706292518939
7509,3.5992842352239114
7510,3.4078539137227692
7511,3.053819441484364
7512,2.762795436668882
7513,3.9348284483749145
7514,3.6630551817680668
7515,2.809853038480301
7516,3.568429148651582
7517,3.4121476918699045
7518,3.1162053931962257
7519,3.6629468400628276
7520,3.917574974418334
7521,4.253293370849827
7522,3.1830559528070252
7523,3.275865380067091
7524,3.102107727921653
7525,3.4493726731991194
7526,3.083941268404012
7527,3.982345747087719
7528,3.698226937386785
7529,4.238154602034595
7530,3.77026897181421
7531,3.1436561413709967
7532,3.3485063938368747
7533,3.9786973862805333
7534,2.7093929719224326
7535,3.269621988545923
7536,2.724022816637537
7537,3.2731429112587307
7538,3.673592465999678
7539,3.222074265024353
7540,2.776530546578489
7541,3.490389664297969
7542,3.2870276360264215
7543,3.9658787164095743
7544,3.3835136568761035
7545,3.298535490903267
7546,3.5104589568699467
7547,3.1619006098887565
7548,2.84060065496542
7549,2.80700367850378
7550,4.075475979064558
7551,3.562938823105001
7552,3.6938629891472097
7553,2.802810497462376
7554,3.7206915740415085
7555,2.9517992921922738
7556,3.6694359565286447
7557,4.20034944781442
7558,2.9176536958497334
7559,3.5339819152912377
7560,3.1645102382037114
7561,3.500971311558871
7562,3.2048534425402906
7563,4.076869653340939
7564,3.0754088329311218
7565,3.413129866296866
7566,3.4170851631760515
7567,3.5768586472014534
7568,3.4804816901384767
7569,3.4137522886284186
7570,3.445520112308427
7571,3.02031592872644
7572,3.6041945711287524
7573,3.295628939638243
7574,3.520574572640929
7575,3.311785222829595
7576,3.8215146324348934
7577,3.165063181060968
7578,2.946551936305876
7579,3.6200090622109435
7580,3.5074985500732696
7581,3.6094391137531594
7582,3.5805225190948375
7583,3.2128756028069025
7584,2.9888520498003155
7585,3.9112699568385154
7586,3.3087640765001645
7587,4.035935742369805
7588,3.8183124752151505
7589,3.4501488649305196
7590,2.965630132523323
7591,3.1960662268294033
7592,3.8635022295395762
7593,3.7504407227286776
7594,3.4611142603478
7595,2.8640787234628555
7596,3.2517982291401006
7597,4.27728059395509
7598,3.383875810726619
7599,3.358608525011109
7600,3.0699673930895353
7601,3.218387057198771
7602,3.937066388366604
7603,2.524155338888292
7604,4.08219168785432
7605,3.5933591083952168
7606,3.625571610370411
7607,3.976985967316054
7608,2.564186226319568
7609,3.4219355490100964
7610,3.3450937601035746
7611,3.4368660942189577
7612,3.6597040280792426
7613,3.9052273742628016
7614,2.8002374490979944
7615,2.957051623295892
7616,3.42537231438259
7617,2.8671357820469106
7618,3.334146281212339
7619,3.4382489100899662
7620,3.5154463664932782
7621,3.90326114701731
7622,3.4346585389334185
7623,3.8617882269823944
7624,3.0690776096771337
7625,4.723515991954262
7626,2.6899975635671103
7627,3.132029467742657
7628,4.0381420519710876
7629,3.387727849935689
7630,3.510454066263565
7631,3.406088375045452
7632,3.5412320549790186
7633,3.283966335962961
7634,2.8043496885692263
7635,3.2154676824550683
7636,3.549532514428157
7637,2.8011479140822857
7638,3.2615371172721495
7639,3.2709427500780373
7640,4.1342756637189115
7641,4.108617085835301
7642,3.603006718595018
7643,3.1522725223262116
7644,3.134826337585597
7645,3.279048076875637
7646,3.0778769213668644
7647,3.7062209829173534
7648,3.4076377824504056
7649,3.0718382251600156
7650,3.5472414562444485
7651,3.0909817243600353
7652,3.5539096431514556
7653,3.0737939771344136
7654,4.162722787636036
7655,3.5554567984843937
7656,3.407002696882386
7657,3.184840748037706
7658,3.3848669427966365
7659,3.4900316302420604
7660,3.5254283868344083
7661,2.865208171214932
7662,3.5420619165010487
7663,3.4546602768573242
7664,3.165364099719352
7665,3.919190902188248
7666,3.4841129080957858
7667,3.482686056252342
7668,2.8322983623028675
7669,3.521741111310534
7670,3.3475171569045052
7671,4.006047136860424
7672,3.0643472750291307
7673,4.0321358215146
7674,3.332904750685006
7675,3.320552666446317
7676,3.198689388377878
7677,3.095398116983464
7678,3.536517636070843
7679,2.6006854537584836
7680,3.592103670481113
7681,3.4151282458673684
7682,3.277787292107343
7683,3.0559657443604222
7684,3.3311397461938923
7685,3.152761880382456
7686,3.8887002999430527
7687,3.4006075667012245
7688,3.1682967803955697
7689,3.2175629675844895
7690,3.503794157295398
7691,3.1518787525288383
7692,3.9142751934706554
7693,3.8458034758198907
7694,2.8307534063574376
7695,3.736075931334973
7696,3.3927145610692313
7697,3.23318358514191
7698,3.3255642440204047
7699,2.9250739430492687
7700,4.607336178288677
7701,3.80398759585247
7702,3.4252245733292073
7703,3.688852808298865
7704,3.2749567433313573
7705,2.637145980666238
7706,3.3309036458058436
7707,3.3665120770310524
7708,2.742138868558156
7709,3.164773408490848
7710,3.0650861189208243
7711,3.6997581592635127
7712,3.3515892220955044
7713,3.4500345845612927
7714,2.74087495475791
7715,3.7503078295578627
7716,4.7995584122734725
7717,3.161510410909133
7718,3.164083794555326
7719,2.6765110449366047
7720,3.6834778894396236
7721,2.6339237339635115
7722,3.5900264353190368
7723,4.3269218954676045
7724,3.1845899919829366
7725,3.5301721881449026
7726,3.2989020430155263
7727,3.516387569762115
7728,3.1761101346171383
7729,4.042823154411248
7730,3.6928517578917712
7731,4.221994608762004
7732,3.360911944345556
7733,3.9066017334196657
7734,3.304254859483149
7735,3.5790447140729227
7736,3.589965525226927
7737,3.728364082529521
7738,3.2824746556537576
7739,3.0859143413549726
7740,4.135719455713423
7741,3.3833063721538843
7742,3.8990099548860813
7743,4.099901689883611
7744,3.7350205117010185
7745,3.2412679996889273
7746,3.5465921507291887
7747,3.1116202755879603
7748,3.014725608167466
7749,3.288720010784135
7750,3.2369457691674555
7751,3.60621842018971
7752,2.9640815666981855
7753,3.3374253881727585
7754,3.166627192248203
7755,2.550572171612805
7756,3.0887621382289594
7757,3.461022488974674
7758,3.631296122785269
7759,3.5958312641866286
7760,2.9217910305386314
7761,2.6172244455017317
7762,2.701234640883394
7763,2.8069762361908053
7764,3.122303964597591
7765,3.5928670985117273
7766,3.235971254904112
7767,2.9996931647824736
7768,3.4122071810250203
7769,3.462720933894373
7770,3.265273815490347
7771,2.656614266072461
7772,3.7715275900008374
7773,3.6519511221871417
7774,4.084120281629036
7775,3.551129785784061
7776,3.6396579088849954
7777,3.187251667597349
7778,4.198343717435132
7779,3.3800251112750006
7780,3.4437642501627415
7781,3.91192849285504
7782,3.1679833120889667
7783,4.136385010683725
7784,3.472295613291672
7785,2.9785876046094693
7786,3.8255869455943357
7787,3.4161722242700976
7788,3.228448255573221
7789,2.75737244015389
7790,3.652570817946311
7791,3.2116345285429597
7792,3.2456267610934533
7793,3.384544188986227
7794,4.011340323055926
7795,3.7637667515281423
7796,3.499440669604472
7797,2.963903100299127
7798,3.5984005452424754
7799,3.1708751287979924
7800,3.603875999742814
7801,3.2190225995323707
7802,3.8022610804057377
7803,4.010277938432528
7804,3.294590617050421
7805,3.4841589689290005
7806,3.6489017377414874
7807,3.7529272756847325
7808,3.385460761758776
7809,3.910350880245141
7810,3.2970513635533165
7811,2.8019284328046226
7812,2.9767889860759214
7813,3.8479112625926923
7814,2.9881593127578174
7815,3.569547582759026
7816,3.3001703627472585
7817,2.9298011710024476
7818,4.443668337495396
7819,3.766520479042512
7820,3.84956523509189
7821,3.2283995045318163
7822,3.6947661332017434
7823,3.304290285832534
7824,3.0511688144197247
7825,3.2032964612755626
7826,3.5030869446137283
7827,3.074885520266986
7828,3.378635200065554
7829,2.6908856005024044
7830,4.387163663466331
7831,3.6347386383732476
7832,3.134907775100555
7833,3.3893714842335854
7834,2.53262679904492
7835,3.4615250908124926
7836,3.926685243889645
7837,3.9114917380466943
7838,3.9340738021647597
7839,2.9359483713060444
7840,2.8213345830267382
7841,3.6066336849123983
7842,3.4980645166226965
7843,4.02081498896034
7844,3.6982689564297884
7845,2.6809640597974287
7846,4.1091100952550095
7847,3.142301103509859
7848,3.7231231296797764
7849,3.3055130966215946
7850,3.696198647538864
7851,2.7121125822961187
7852,2.7574027069455767
7853,3.5802560900943696
7854,3.102826598962607
7855,3.1340335247208735
7856,3.278607586281345
7857,3.1627657546807417
7858,2.7731136391936917
7859,4.039983868845807
7860,2.7864773290615363
7861,4.090592474325288
7862,3.260188088525188
7863,3.110070345843926
7864,3.5900337312936825
7865,3.259702521918876
7866,3.2572297463128614
7867,3.4266473568930165
7868,2.7951585818434794
7869,4.455354492584248
7870,3.036614465863555
7871,4.082027794140982
7872,3.631673160838537
7873,3.5473522627067724
7874,3.028515443493819
7875,3.400717917364978
7876,3.3001220656383468
7877,3.6541313446950783
7878,3.8179927613553892
7879,2.8724105549598398
7880,3.3690587718254115
7881,3.2236191126942493
7882,3.4861046181644597
7883,3.5807774341410323
7884,3.6273345465936466
7885,3.3320242125095723
7886,3.0964927910614355
7887,3.68815812170333
7888,2.877373660899756
7889,2.9348747123012062
7890,3.4742062664719264
7891,3.0529280866898523
7892,3.3451709647478354
7893,3.5887660666608587
7894,3.6295153339352284
7895,4.303190229878559
7896,3.9545383573276434
7897,3.6842654713970893
7898,3.764403948923557
7899,3.701217549373729
7900,3.812973330176029
7901,2.901402171046712
7902,3.4788116868650567
7903,3.055635850510478
7904,2.778261928011887
7905,3.437666138647638
7906,3.328680679794676
7907,3.592205549236025
7908,3.399045602784691
7909,3.798056312445234
7910,4.125696126744549
7911,3.562923934213542
7912,3.4926533681567173
7913,2.7868506881846766
7914,3.3307732080846812
7915,3.3773885689579153
7916,3.0276191749004493
7917,3.2839748391056096
7918,2.7615751576858805
7919,3.054688120925843
7920,2.892489343654633
7921,3.919487221829582
7922,3.704747626494373
7923,4.050738570699573
7924,4.078086700100734
7925,3.6629026516592056
7926,3.5069380881547167
7927,3.303142990290371
7928,3.5788173759301145
7929,4.235046686536275
7930,3.0010472273069655
7931,4.565391165609289
7932,3.269874519402529
7933,3.9829291060490633
7934,3.2923276085059876
7935,3.847417705256425
7936,4.029654818196695
7937,3.4472845461871024
7938,3.522606407363422
7939,3.5861106117945645
7940,3.224752169421438
7941,3.664808448099064
7942,3.0565361761173966
7943,3.2950145457830944
7944,2.8369550923644
7945,3.401688067843872
7946,4.081193240697929
7947,2.774496359076894
7948,3.324349601196572
7949,4.116082229047583
7950,3.049920996042676
7951,3.4592122808323764
7952,3.7462658444121075
7953,3.41709377335076
7954,4.0503532238734365
7955,3.7316888163791284
7956,3.314145704778107
7957,3.7328571659202128
7958,3.752852974333701
7959,4.418616995459598
7960,2.7558206823354583
7961,2.9821794925490517
7962,3.5022209388345567
7963,3.5847965964649426
7964,3.440860248277071
7965,3.3682297299164423
7966,2.8992765795185598
7967,3.329468136732564
7968,3.252458847981559
7969,2.8753851585821604
7970,3.39537866493999
7971,3.182826655989057
7972,3.1043646250091936
7973,3.744463426262854
7974,2.971649139847915
7975,3.35048072525815
7976,4.102578034105478
7977,3.3939046517730644
7978,3.400337279315507
7979,3.1460427080659192
7980,3.6146973014858723
7981,2.6524980672279446
7982,3.4223169266730786
7983,3.1882908862261443
7984,2.760810119460511
7985,3.126269379717074
7986,3.9331774707038525
7987,4.25880319132993
7988,3.041554007910393
7989,3.1146724569967477
7990,3.8373518824995307
7991,2.747681135777327
7992,3.140814613644524
7993,4.143236515446371
7994,3.521473484891692
7995,4.501690281008275
7996,3.4671686185933543
7997,3.0109986704580005
7998,3.198500736771058
7999,3.243023537722897
8000,3.528250273155674
8001,4.000007778001064
8002,3.416812494006522
8003,3.6133614003453545
8004,3.1052670448419453
8005,3.3405439355424535
8006,3.275171473097142
8007,3.53282373434624
8008,3.6973545115169
8009,2.750489388155793
8010,3.6597432637265213
8011,2.807475176341275
8012,3.28985971120659
8013,3.3689652615488184
8014,3.4491728069460974
8015,2.9989506399989625
8016,2.7740316803445233
8017,3.1352790024074553
8018,2.7994509630926188
8019,3.478037527002897
8020,3.648958483868765
8021,3.175338279990971
8022,3.168283877112605
8023,3.2954932024300185
8024,3.183267212618394
8025,3.6251687593325315
8026,3.9333545179693075
8027,3.6671706512152094
8028,2.9765052803479106
8029,3.037554826451683
8030,3.5140882092769026
8031,4.182993112519236
8032,3.2207049914511536
8033,2.969203315038576
8034,2.8828371055033073
8035,3.8472467971702335
8036,3.281583673387003
8037,3.356271474967327
8038,2.7451906564851347
8039,3.533300723669258
8040,2.9337446669295284
8041,3.190884656997519
8042,3.404448177001112
8043,3.282626992493836
8044,3.4695665016388504
8045,3.1819573563328367
8046,3.621008406788256
8047,3.24962805715817
8048,2.8363878374967064
8049,3.5413720304513974
8050,3.8316870276171087
8051,3.4215074005718087
8052,3.1573045882542674
8053,3.1665775970293
8054,3.179803510611685
8055,3.3003471749594864
8056,3.014158171051524
8057,3.9071040512240494
8058,3.575134613046262
8059,3.556996140595571
8060,3.8657810740931438
8061,3.2325855879967085
8062,2.901512154217025
8063,3.4542068276245077
8064,3.471914046968407
8065,3.3730642481765543
8066,3.2038722101512134
8067,4.086052257245487
8068,3.365824288407952
8069,3.8413474530343166
8070,3.6957828116886313
8071,3.555257404704723
8072,3.3531537613109093
8073,3.698047388790979
8074,3.8631812514280823
8075,3.3913248412958383
8076,3.5952863246250244
8077,4.154850314840638
8078,4.1601895224956085
8079,3.6395545373961284
8080,3.6692044008922715
8081,3.1077718178911735
8082,3.2869075273208592
8083,3.8500886774528986
8084,3.1944514281409235
8085,4.102950865666706
8086,3.164005314006594
8087,4.451221696162482
8088,2.9736102593561315
8089,3.227315064819183
8090,2.957761605995195
8091,3.4739603602225175
8092,3.5582812015181466
8093,3.0484503001607797
8094,3.0453604693078637
8095,2.7820245646468806
8096,3.1369154952710128
8097,4.096625339288758
8098,2.8075085668088744
8099,4.2374970148292315
8100,3.918072767745845
8101,3.3917472839078426
8102,3.474633791102967
8103,3.591597437622437
8104,3.813650948233652
8105,2.7794793848891484
8106,3.0991981579511823
8107,3.5112080844759808
8108,3.5324872227624047
8109,3.1398485258170634
8110,3.426896547945161
8111,3.1304869405006777
8112,3.3852673243981335
8113,3.8723020282237406
8114,2.9928516540151704
8115,3.250651199501042
8116,3.8771700641558198
8117,3.3437457524625387
8118,3.434174631557956
8119,3.616778314115737
8120,2.987795979586457
8121,3.284284380602925
8122,3.8988272022938033
8123,4.091640085361247
8124,3.40238799961861
8125,3.7278485431568504
8126,3.8411986362599997
8127,4.341254450815304
8128,3.502860074652046
8129,3.189049820117513
8130,2.510044161703809
8131,2.514021933039589
8132,3.525446170150223
8133,4.936247570580818
8134,3.024859551466037
8135,3.3909023702938894
8136,4.682800909411193
8137,3.781542339766421
8138,4.251415466620515
8139,3.568428740783573
8140,3.291021431399468
8141,3.947079815886479
8142,3.808614578707933
8143,3.6981357322649506
8144,3.5407674117550285
8145,3.54831304576138
8146,3.2700053840249153
8147,3.570166393840462
8148,3.0650291807659658
8149,3.2107603818209554
8150,3.4764225850347783
8151,3.2296849715911136
8152,4.036145694564172
8153,3.483956485161985
8154,2.9599476834180445
8155,3.7864630467681706
8156,3.0609636386139254
8157,4.464858716111489
8158,3.50001244964713
8159,3.666095649091993
8160,3.556234935247504
8161,3.293424637369977
8162,2.833067474197095
8163,3.542187315803171
8164,2.645027926498611
8165,3.583922451313536
8166,3.248969551245755
8167,4.188636244643985
8168,2.913696876713389
8169,3.782579736046029
8170,3.859538712018832
8171,3.749135596527971
8172,3.469173319835557
8173,3.1586389322674795
8174,3.2180453207512065
8175,3.5816543505206417
8176,3.2142387131845576
8177,3.8177804487375324
8178,2.928595600597953
8179,3.937288947233879
8180,3.2319270832462133
8181,3.473280372312152
8182,3.1146202959912
8183,3.0192315863031944
8184,3.4292693105874044
8185,2.690766187275171
8186,2.9477909037269763
8187,3.118918830013294
8188,3.7692780853370556
8189,3.3032137094605867
8190,3.0235260625746885
8191,3.81083008680693
8192,3.0630488453951954
8193,3.180930915615547
8194,3.2786820095094065
8195,3.351199131444325
8196,4.104795553357673
8197,2.7540595485253245
8198,3.6047765159866314
8199,3.482410541376563
8200,3.412419252039131
8201,3.8212752313581206
8202,3.6247177888692974
8203,3.263071422846468
8204,3.6179625799815653
8205,3.700283950387585
8206,3.8502043291944665
8207,3.388069783309637
8208,3.7113442371953624
8209,3.153163757288094
8210,3.4409024030156514
8211,3.9547499015506515
8212,2.9490693369071668
8213,2.9704594524394943
8214,2.9491329509775612
8215,4.526923364435108
8216,3.668817792798861
8217,3.5954914041855597
8218,3.5706743540095993
8219,3.674282556473355
8220,3.284933329909948
8221,3.7840985201448154
8222,3.234674142302709
8223,3.275076587914593
8224,3.4552841942552552
8225,3.5488552115928242
8226,3.654449937111727
8227,2.71483079837557
8228,2.9563624214738273
8229,3.281672617073253
8230,3.048129889189096
8231,3.422361094690852
8232,3.2663916308380117
8233,3.5149391795846734
8234,3.9541491083700167
8235,3.3426704128375393
8236,3.7512076253326967
8237,4.032930510585238
8238,3.264853610753703
8239,3.6261263963139934
8240,3.6493069843181436
8241,3.6248305270258725
8242,3.8974863469271
8243,3.3586599797111085
8244,3.941214003978095
8245,3.479380926745756
8246,3.086251706464872
8247,3.629200902138219
8248,3.3228673069571935
8249,3.26355555671946
8250,3.1752491460091585
8251,3.609776481652599
8252,3.3045975579973605
8253,3.5889573409504885
8254,3.596674863749223
8255,3.0054555968023133
8256,3.6715036371070697
8257,3.2379439253536773
8258,2.8122062823816805
8259,4.087387493279239
8260,3.526445547699806
8261,3.4198314288121905
8262,3.5809213731156673
8263,2.9211181769888044
8264,2.8702360503252153
8265,2.9839155794377445
8266,3.2507870464672983
8267,3.1550401878289813
8268,3.4625877788234583
8269,3.049736944701948
8270,3.7406156560864607
8271,3.4018921516514995
8272,3.6909191998755224
8273,3.419921483973001
8274,2.9827185493895265
8275,4.11844770436944
8276,3.217128135859982
8277,3.751617028316494
8278,3.1181297326396384
8279,3.832922839379836
8280,3.409218016008795
8281,3.5670854010435433
8282,3.319066092909933
8283,3.884506622533671
8284,3.4973049487189156
8285,3.346098315244634
8286,2.880249038622477
8287,3.681666325701225
8288,3.1856184961928684
8289,2.3503783213594778
8290,2.7013513204146027
8291,4.671688197074019
8292,2.7490378568064187
8293,3.227829901394135
8294,2.958376193105764
8295,3.271050693163069
8296,3.877944744608075
8297,3.2471139456397813
8298,3.7070797685642014
8299,3.160056752990985
8300,3.2606010093793776
8301,3.1012543554084138
8302,3.1101582464775737
8303,3.3481892181132253
8304,3.0243673935208157
8305,3.0198344367274332
8306,4.13753644140659
8307,3.503479083123362
8308,3.1515374383139223
8309,4.42922136368523
8310,3.4301431982497816
8311,3.9950923373387885
8312,3.063586594879533
8313,3.4311758819955407
8314,3.9411705207613266
8315,2.529886485516241
8316,4.542760991049377
8317,3.806587255253478
8318,3.611438257708376
8319,2.9373372200498604
8320,2.961966513146547
8321,3.2504862569000843
8322,4.432170829026621
8323,2.8780410955261075
8324,4.484727631629413
8325,3.894537739811395
8326,3.1462126821823313
8327,3.2380919276953906
8328,3.6275267684428956
8329,3.390816945651261
8330,3.359841615577513
8331,3.318208946295827
8332,3.2483027381918297
8333,2.871882427751787
8334,3.306879040071687
8335,3.484927456212368
8336,3.8557969929599003
8337,3.342195618630447
8338,3.528662396220903
8339,4.1318327733101174
8340,3.7343970820618395
8341,2.757620886175523
8342,3.1633247858164166
8343,2.852057145150197
8344,3.450059395701654
8345,3.286107264044964
8346,2.8086639223162893
8347,2.9733205834915437
8348,3.2011734186533602
8349,3.2067327509043864
8350,2.7311585122993174
8351,4.0908047876051885
8352,3.373577625535617
8353,3.2092834162131476
8354,3.9995753312487734
8355,3.1620632163225886
8356,4.176680974342047
8357,3.550510709072602
8358,3.4397631588371915
8359,3.776356984643293
8360,3.60274115154355
8361,3.0458601161187944
8362,3.977924032146929
8363,3.091766424788145
8364,2.854383055357707
8365,3.4962849205220734
8366,2.8870339276639503
8367,3.3072016672410123
8368,3.5254091746214415
8369,3.258153406470169
8370,3.6441722444798055
8371,3.4765676806116863
8372,3.350300548111354
8373,3.5777880312574526
8374,3.47179246519316
8375,3.1808724983408028
8376,3.528144022835879
8377,3.7583433893577274
8378,3.088501908862235
8379,2.9553599927015823
8380,2.6975013711812297
8381,3.3809129996726135
8382,3.8269343679912113
8383,3.298207744793276
8384,3.3102847621041938
8385,3.2888615645962185
8386,3.300366760486516
8387,3.040592306818702
8388,3.621581848187174
8389,3.589358128484963
8390,3.4002806757815685
8391,3.427253970166702
8392,2.9894733882498365
8393,3.018184745316181
8394,3.022994620477054
8395,2.896099858604586
8396,2.7870481837984045
8397,3.1607168734146427
8398,3.0400824184587525
8399,4.03338808552558
8400,3.0245493482185237
8401,3.3014432794843236
8402,3.3182746790364765
8403,2.9891694246623524
8404,3.5710150778584397
8405,3.638495166758527
8406,4.601295080255804
8407,3.1241062640763735
8408,3.4144600059728134
8409,3.0038627442875705
8410,3.482408814052718
8411,2.819807492121661
8412,3.277763964313693
8413,3.436924653366527
8414,3.8690469629302244
8415,2.8245533937513647
8416,4.416825709983274
8417,3.5442574054124494
8418,2.6821147460867056
8419,3.702166366521813
8420,3.122194341905329
8421,3.1055947732644973
8422,3.2009242777080735
8423,3.9154059909295014
8424,3.1965430161308954
8425,3.633599604465986
8426,2.9937195783631925
8427,2.5064430531951665
8428,3.4899079025429813
8429,2.786634168258088
8430,2.6281420800957465
8431,3.5121992246590366
8432,3.3909334119143173
8433,3.0812331543401967
8434,2.795536438631811
8435,2.8862525389998974
8436,3.1503085476541774
8437,3.5466332917978476
8438,3.3421605194951836
8439,3.1425290298177226
8440,3.525453045960943
8441,2.8440819973282196
8442,3.020153138895531
8443,3.14436552676571
8444,4.124491501089326
8445,3.9350862892255156
8446,3.168829359845872
8447,3.9121424382551035
8448,2.4653177668357342
8449,2.7587348568690726
8450,3.680030669990175
8451,3.483580981136317
8452,3.733722898873805
8453,3.735903006321992
8454,2.943740724592753
8455,3.327805645605968
8456,3.296399610660361
8457,2.588599470441085
8458,3.5364642508986117
8459,3.2037621937727834
8460,3.539003284733809
8461,3.122863343000893
8462,3.7812527017700206
8463,3.4098894442662884
8464,2.4133920435851364
8465,3.1061397896784984
8466,2.881662261797466
8467,4.19371000332618
8468,3.090083106516252
8469,3.6359711400153416
8470,3.2878665774664633
8471,3.551287983419924
8472,3.247829050458801
8473,2.6317745664532355
8474,3.448020029205673
8475,4.604381567498742
8476,2.8205686338549203
8477,3.11787668904374
8478,3.5688729126489114
8479,3.2570786298894774
8480,3.281923868027499
8481,3.1602576005330745
8482,4.20830607571381
8483,3.431969975491964
8484,4.0897602279348275
8485,3.0620431614779755
8486,3.2166323325721775
8487,4.373254447802795
8488,3.688198818621654
8489,2.682669257878809
8490,3.0113613781767237
8491,2.9397974620359464
8492,3.2232257785572513
8493,3.4642250631389224
8494,3.1156526690888233
8495,3.5325231853351595
8496,2.56060324842757
8497,3.805921034818146
8498,3.1385542375136235
8499,3.4057592706780704
8500,2.9434645264452204
8501,3.441243117666312
8502,3.3790348249643722
8503,2.9620989208789466
8504,3.4219184257884576
8505,3.1070697649666763
8506,3.2260523215845858
8507,4.3557144366007545
8508,3.334829473675525
8509,2.90753970610261
8510,3.631895014293062
8511,3.6885497127196865
8512,3.3800222339289987
8513,3.381472051161828
8514,3.254765675201116
8515,3.5024154813898107
8516,2.7070566868412747
8517,3.2340076854976063
8518,3.0383300647851574
8519,3.353913792735498
8520,4.244891394610429
8521,3.130165732875669
8522,3.3755849863106837
8523,3.767077115591815
8524,3.1530502604854798
8525,3.7816039633688012
8526,3.2258366004813217
8527,3.5595350702461035
8528,2.8821818668204777
8529,3.0045844751975332
8530,3.5071503781326614
8531,3.003757179951626
8532,2.830267733642313
8533,3.7790927891799013
8534,2.86725765731402
8535,4.010997844896379
8536,3.335259066960469
8537,3.8091925134537887
8538,3.17774804773113
8539,3.88033345701533
8540,2.681120331880905
8541,2.985869867539207
8542,3.187362012656989
8543,3.553533164296975
8544,2.866286565501914
8545,3.712567879517535
8546,2.5024886757616827
8547,3.373794853756415
8548,4.048531217283081
8549,3.457298666319925
8550,2.8623077351558797
8551,3.183440128266377
8552,3.250282426173963
8553,3.500602420347273
8554,3.4979278630160855
8555,3.032858584803548
8556,4.00667572318321
8557,3.850511852987739
8558,3.6695846886302683
8559,2.9235531550719935
8560,2.782899502786112
8561,3.4916493645870004
8562,3.487497878171124
8563,2.7779547929322748
8564,3.624024160136642
8565,3.630844816520592
8566,3.4471763556187276
8567,2.43227513949234
8568,4.370777014888995
8569,2.730476834851479
8570,3.1203752491945744
8571,3.9599817438564946
8572,3.109087163523987
8573,3.4377959418388953
8574,3.45401400449406
8575,3.60118575807759
8576,3.2065631607568954
8577,3.359216334153421
8578,3.555530760576013
8579,3.8551696475074757
8580,3.149567760311556
8581,3.143333409374196
8582,2.7485136255927847
8583,3.553904155125889
8584,2.979664598486965
8585,3.3917911744405567
8586,3.8675663858621143
8587,3.735443312479963
8588,3.5048103245328037
8589,3.698477144142852
8590,3.569226342638891
